timestamp_sec,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z,quat_x,quat_y,quat_z,quat_w
143.954041,-0.059988,-0.044821,-0.034125,0.003648,0.231986,9.518374,-0.033117,0.026682,-0.645899,0.762237
143.961362,-0.047625,-0.040343,-0.031316,-0.00855,0.243506,9.516778,-0.033459,0.026684,-0.646002,0.762135
143.974104,-0.021495,-0.037935,-0.032343,-0.009944,0.235762,9.528335,-0.033738,0.02666,-0.646095,0.762045
143.981408,-0.006903,-0.038547,-0.034907,-0.007103,0.236185,9.541333,-0.033909,0.026559,-0.646193,0.761958
143.994044,-0.010774,-0.035745,-0.038893,0.009808,0.243125,9.557721,-0.03402,0.026405,-0.646303,0.761865
144.001359,-0.008742,-0.030107,-0.039428,0.01804,0.246546,9.573075,-0.034125,0.026262,-0.646427,0.76176
144.01469,0.018457,-0.024962,-0.037305,0.019279,0.236503,9.602018,-0.0342,0.026128,-0.646556,0.761652
144.021479,0.052159,-0.019691,-0.033371,0.017148,0.223023,9.636853,-0.034163,0.025934,-0.646682,0.761553
144.034296,0.065803,-0.012993,-0.031585,0.009948,0.214694,9.672431,-0.033992,0.025664,-0.646799,0.76147
144.041587,0.072101,-0.006843,-0.033315,0.009179,0.204178,9.705388,-0.033755,0.025382,-0.646914,0.761392
144.054291,0.086717,-0.005808,-0.035874,0.001903,0.20047,9.735489,-0.033479,0.025106,-0.647037,0.761309
144.06137,0.112232,-0.005987,-0.034442,-0.004706,0.194718,9.758228,-0.033149,0.024793,-0.647171,0.76122
144.074707,0.132694,-0.005261,-0.029564,-0.011094,0.202091,9.775805,-0.032726,0.024399,-0.647302,0.76114
144.081964,0.135512,-0.000757,-0.025474,-0.012663,0.201809,9.794751,-0.03222,0.023941,-0.647424,0.761073
144.094067,0.126994,0.003664,-0.027403,-0.008337,0.192527,9.802472,-0.031642,0.023452,-0.647526,0.761025
144.10139,0.122173,0.006789,-0.037196,-0.008466,0.182166,9.795885,-0.031068,0.022994,-0.647634,0.76097
144.114691,0.128223,0.006281,-0.044976,-0.012961,0.171528,9.792216,-0.030494,0.02255,-0.647776,0.760886
144.121357,0.138571,0.004119,-0.042409,-0.008928,0.163107,9.794239,-0.029894,0.022082,-0.647957,0.76077
144.134063,0.139802,0.004115,-0.030474,-0.008578,0.161807,9.780137,-0.029263,0.021574,-0.648118,0.760672
144.141363,0.135555,0.008836,-0.020055,-0.010282,0.159904,9.750684,-0.028626,0.021066,-0.648236,0.760609
144.154066,0.133731,0.014093,-0.021465,-0.008744,0.152156,9.730996,-0.027995,0.020596,-0.648321,0.760574
144.161395,0.1433,0.015348,-0.030525,-0.007654,0.158097,9.716446,-0.02736,0.020158,-0.648408,0.760534
144.174026,0.151209,0.013412,-0.034697,-0.005356,0.166623,9.703351,-0.026697,0.019705,-0.648527,0.760468
144.181478,0.149987,0.009989,-0.026538,-0.016824,0.181635,9.705638,-0.026018,0.019225,-0.648659,0.760391
144.194075,0.142317,0.013384,-0.014726,-0.019182,0.189784,9.72237,-0.025354,0.01874,-0.648765,0.760335
144.201808,0.136039,0.017756,-0.012094,-0.015706,0.19508,9.731884,-0.024705,0.018288,-0.648825,0.760316
144.214505,0.136516,0.017109,-0.020131,-0.022359,0.182898,9.737877,-0.024061,0.017867,-0.648874,0.760305
144.221511,0.139677,0.014781,-0.026975,-0.02618,0.163378,9.749681,-0.023412,0.017437,-0.648956,0.760266
144.234297,0.138071,0.012105,-0.025903,-0.033548,0.14619,9.769913,-0.022755,0.016981,-0.649056,0.760211
144.241339,0.126078,0.014765,-0.013421,-0.026372,0.132335,9.791874,-0.022108,0.016521,-0.649149,0.76016
144.254077,0.116681,0.022385,-0.000943,-0.000396,0.137565,9.799448,-0.021494,0.016108,-0.649205,0.760139
144.26137,0.114555,0.028229,-0.001111,0.01634,0.1445,9.811835,-0.020893,0.015755,-0.649211,0.760158
144.27401,0.12027,0.029291,-0.010231,0.021647,0.144103,9.824192,-0.020284,0.015434,-0.649218,0.760175
144.281384,0.125282,0.027304,-0.017278,0.032495,0.151647,9.823287,-0.019642,0.015093,-0.649258,0.760165
144.294101,0.117326,0.021833,-0.01403,0.039183,0.16733,9.825907,-0.018981,0.014721,-0.649338,0.760121
144.301357,0.097844,0.020679,-0.003106,0.036619,0.167171,9.822358,-0.018366,0.014355,-0.649388,0.7601
144.314514,0.081935,0.023102,0.005484,0.032463,0.15286,9.821645,-0.017822,0.014042,-0.649397,0.760111
144.3214,0.075961,0.021344,0.005888,0.025004,0.158599,9.837808,-0.017326,0.013782,-0.649375,0.760146
144.334051,0.083323,0.016606,-0.002171,0.034773,0.16405,9.850324,-0.016853,0.013531,-0.649347,0.760185
144.341365,0.088931,0.010365,-0.006545,0.035978,0.16021,9.85821,-0.01637,0.013239,-0.649344,0.760203
144.354019,0.080284,0.005911,-0.004684,0.035457,0.153817,9.864143,-0.015889,0.012908,-0.649359,0.760206
144.361405,0.064067,0.005947,0.000519,0.030628,0.145979,9.872035,-0.015455,0.012589,-0.649366,0.760215
144.374026,0.057651,0.007057,0.003913,0.025073,0.141841,9.899692,-0.015083,0.012325,-0.649354,0.760237
144.38143,0.065283,0.005635,0.005917,0.020833,0.148964,9.932248,-0.014736,0.012091,-0.649329,0.760269
144.394075,0.077983,0.003337,0.004596,0.022157,0.166956,9.967642,-0.014371,0.011834,-0.649296,0.760308
144.4014,0.079789,-0.000344,0.00226,0.031329,0.175208,10.011564,-0.013972,0.011532,-0.649271,0.760341
144.41445,0.062572,-0.001181,0.001419,0.029949,0.173268,10.049537,-0.013578,0.011215,-0.649255,0.760367
144.421459,0.039822,0.000634,0.003704,0.04341,0.181075,10.080452,-0.013246,0.010943,-0.649234,0.760394
144.434305,0.027653,0.003019,0.003589,0.044372,0.175907,10.100596,-0.012989,0.010746,-0.649211,0.760421
144.441399,0.03202,0.001596,0.004979,0.04717,0.174245,10.127359,-0.012769,0.01059,-0.649185,0.760449
144.454043,0.045315,0.000179,0.007131,0.050001,0.166684,10.165896,-0.012536,0.010415,-0.649154,0.760483
144.461407,0.059166,-0.002824,0.009728,0.036544,0.169,10.206101,-0.012262,0.010193,-0.649115,0.760523
144.474022,0.06429,-0.00464,0.012032,0.023591,0.176848,10.242778,-0.011948,0.00992,-0.649067,0.760573
144.481285,0.059336,-0.003412,0.014384,0.017721,0.185208,10.290657,-0.011626,0.00963,-0.649009,0.760631
144.493987,0.051381,-0.001607,0.015135,0.025481,0.198164,10.342715,-0.01132,0.009366,-0.64894,0.760697
144.501341,0.046109,0.002255,0.012753,0.031814,0.186265,10.385674,-0.011036,0.009134,-0.648871,0.760764
144.514533,0.047415,0.003807,0.006979,0.028888,0.186249,10.436128,-0.010758,0.00893,-0.648811,0.760821
144.52151,0.05236,0.003075,0.004003,0.025207,0.197793,10.478666,-0.010468,0.008724,-0.648762,0.760869
144.533986,0.059659,7.8e-05,0.00417,0.014424,0.19558,10.504873,-0.010156,0.008496,-0.648735,0.760899
144.541286,0.064456,0.000855,0.007292,0.015844,0.183344,10.535957,-0.009822,0.008233,-0.648707,0.760931
144.554855,0.067671,0.001658,0.010955,0.017796,0.18847,10.570624,-0.009463,0.007952,-0.648668,0.760972
144.561281,0.066497,0.005235,0.016652,0.019615,0.204316,10.603599,-0.009087,0.007665,-0.648616,0.761023
144.574039,0.058092,0.010993,0.020615,0.010148,0.202822,10.622189,-0.008705,0.007396,-0.648542,0.761093
144.581285,0.048734,0.016997,0.024524,0.018604,0.211104,10.644321,-0.008334,0.007177,-0.648453,0.761175
144.594008,0.044716,0.020257,0.024661,0.008286,0.210339,10.640305,-0.00798,0.007012,-0.648339,0.761278
144.601308,0.051771,0.017918,0.022279,0.009811,0.215285,10.631584,-0.007634,0.006874,-0.648235,0.761371
144.614805,0.071682,0.014879,0.019042,0.006316,0.20174,10.615282,-0.007269,0.006707,-0.64814,0.761457
144.621398,0.091592,0.011072,0.017733,0.009506,0.204184,10.602833,-0.006846,0.006469,-0.648057,0.761534
144.634078,0.101744,0.008573,0.019283,0.011893,0.205747,10.580317,-0.006362,0.006157,-0.647968,0.761616
144.641333,0.095481,0.010287,0.02191,0.016155,0.195898,10.559076,-0.005848,0.005803,-0.647883,0.761695
144.654043,0.074601,0.017177,0.024229,0.023282,0.193493,10.542139,-0.005352,0.005476,-0.647789,0.761781
144.661153,0.055281,0.028018,0.025429,0.031236,0.184301,10.512897,-0.004909,0.005236,-0.647673,0.761885
144.673983,0.045871,0.036469,0.021294,0.031826,0.177581,10.472112,-0.004502,0.005093,-0.647565,0.76198
144.682171,0.04428,0.039316,0.015853,0.028065,0.174412,10.423748,-0.004148,0.005044,-0.647471,0.762062
144.694002,0.045101,0.039195,0.014277,0.031911,0.18408,10.395507,-0.003834,0.005043,-0.647386,0.762136
144.701358,0.029428,0.039329,0.022141,0.016068,0.178352,10.376981,-0.00352,0.005043,-0.647315,0.762198
144.714406,0.014019,0.040737,0.031145,0.016383,0.182343,10.367671,-0.003257,0.005088,-0.647216,0.762283
144.72133,0.012512,0.041324,0.031539,0.034974,0.172436,10.366234,-0.003046,0.005185,-0.647084,0.762395
144.733986,0.021205,0.037491,0.026536,0.04208,0.167577,10.374707,-0.002843,0.005293,-0.646937,0.762519
144.741309,0.034114,0.03391,0.022961,0.056046,0.166975,10.371638,-0.002624,0.005367,-0.646821,0.762618
144.753992,0.03924,0.033204,0.022523,0.060754,0.173533,10.369337,-0.002378,0.005396,-0.646719,0.762706
144.761281,0.029622,0.030993,0.02339,0.055082,0.187154,10.368739,-0.002123,0.005413,-0.646596,0.762811
144.773967,0.009705,0.030766,0.026705,0.024287,0.193972,10.360086,-0.001914,0.005457,-0.646492,0.762899
144.781307,-0.005227,0.031043,0.030272,0.005404,0.192874,10.333679,-0.001782,0.005565,-0.646376,0.762996
144.79398,-0.00839,0.029972,0.030007,0.00652,0.18463,10.312342,-0.001707,0.005723,-0.646248,0.763104
144.801292,0.001886,0.025206,0.029983,0.009011,0.175143,10.307853,-0.001646,0.005883,-0.646109,0.763221
144.814429,0.015884,0.019306,0.031784,0.013056,0.160496,10.296395,-0.001558,0.005991,-0.645979,0.76333
144.821556,0.015528,0.014577,0.034222,0.01299,0.149565,10.278127,-0.001434,0.006029,-0.645841,0.763447
144.834319,0.003163,0.01526,0.034131,0.013722,0.140901,10.252176,-0.00132,0.006045,-0.645681,0.763582
144.842706,-0.004707,0.018916,0.029928,0.014142,0.121786,10.218932,-0.00124,0.006092,-0.645535,0.763705
144.854074,-0.000215,0.020207,0.023209,0.026635,0.12233,10.189359,-0.001172,0.006171,-0.645404,0.763816
144.861311,0.010887,0.020039,0.018234,0.031957,0.143958,10.157451,-0.00108,0.006237,-0.645283,0.763918
144.873995,0.00852,0.020412,0.01936,0.032682,0.166255,10.117179,-0.000952,0.006272,-0.645194,0.763992
144.881409,-0.006839,0.022849,0.02106,0.029588,0.180752,10.070048,-0.000833,0.006317,-0.645104,0.764069
144.894131,-0.017223,0.022868,0.017335,0.032106,0.194988,10.026063,-0.000767,0.006421,-0.645008,0.764148
144.901335,-0.011613,0.017206,0.012352,0.043744,0.206437,9.982847,-0.000748,0.006565,-0.644906,0.764233
144.914409,-0.002616,0.009874,0.013763,0.053125,0.211548,9.957153,-0.000737,0.006683,-0.644843,0.764286
144.921363,-0.002172,0.008322,0.01796,0.058675,0.22303,9.931619,-0.000727,0.006757,-0.644776,0.764342
144.933993,0.00329,0.011833,0.018786,0.06509,0.230316,9.906759,-0.000719,0.006824,-0.644679,0.764422
144.941344,0.019216,0.012364,0.013581,0.071841,0.227359,9.879525,-0.000677,0.006881,-0.644596,0.764492
144.954054,0.033112,0.009725,0.007272,0.083832,0.234458,9.849041,-0.00057,0.006885,-0.64453,0.764548
144.961403,0.02747,0.008478,0.005723,0.084826,0.247571,9.830577,-0.000417,0.006832,-0.644485,0.764586
144.974013,0.015489,0.010641,0.005758,0.079883,0.243255,9.817528,-0.000278,0.006783,-0.644435,0.764629
144.981312,0.020361,0.010268,0.005378,0.078418,0.242353,9.809517,-0.000165,0.006766,-0.644397,0.764661
144.994128,0.036889,0.004143,0.005213,0.073264,0.241694,9.793734,-3.1e-05,0.006726,-0.644362,0.764691
145.001322,0.037157,-0.000485,0.006411,0.064742,0.236391,9.781918,0.00014,0.00662,-0.644309,0.764736
145.01441,0.030634,0.002477,0.00554,0.058275,0.227355,9.781212,0.0003,0.006499,-0.644272,0.764769
145.021426,0.036057,0.002603,-8.6e-05,0.039636,0.210319,9.776506,0.00044,0.006408,-0.644239,0.764797
145.034289,0.05397,-0.000438,-0.005065,0.006708,0.1938,9.775598,0.000597,0.006308,-0.64421,0.764822
145.041311,0.058489,-0.003742,-0.006706,-0.014861,0.17606,9.770111,0.000804,0.006147,-0.644216,0.764819
145.054117,0.042011,-0.002675,-0.007689,-0.016805,0.152356,9.757291,0.001016,0.00596,-0.644228,0.76481
145.061431,0.025802,0.000233,-0.013722,-0.010473,0.134448,9.74452,0.001178,0.005821,-0.644245,0.764796
145.073997,0.02559,0.001778,-0.016079,0.002086,0.125705,9.735777,0.001295,0.005733,-0.644261,0.764783
145.081318,0.030109,0.004016,-0.01276,0.02499,0.142184,9.716282,0.001434,0.005631,-0.644305,0.764747
145.094115,0.026711,0.01027,-0.005992,0.04999,0.167208,9.697241,0.001612,0.005506,-0.644336,0.764721
145.101342,0.023723,0.01759,-0.006167,0.068056,0.194481,9.686815,0.001796,0.005416,-0.644332,0.764725
145.114368,0.032736,0.020948,-0.013436,0.08053,0.204348,9.692928,0.001987,0.005368,-0.644342,0.764716
145.121318,0.047732,0.019623,-0.015547,0.081849,0.208705,9.701505,0.002208,0.00532,-0.644377,0.764686
145.13402,0.051755,0.017411,-0.012839,0.087013,0.211123,9.715703,0.002466,0.005234,-0.644402,0.764665
145.141294,0.044176,0.014293,-0.010584,0.081513,0.212517,9.731758,0.002725,0.005133,-0.644438,0.764635
145.153989,0.041765,0.007502,-0.014894,0.079503,0.215767,9.738259,0.002949,0.00504,-0.644466,0.764611
145.161425,0.050368,-0.000939,-0.019071,0.082901,0.211564,9.742021,0.003152,0.004918,-0.644509,0.764575
145.17399,0.053712,-0.009081,-0.015237,0.073742,0.212284,9.739563,0.00337,0.004727,-0.644543,0.764546
145.181299,0.045479,-0.009633,-0.006806,0.061824,0.210734,9.741702,0.003589,0.004486,-0.644584,0.764512
145.193995,0.042524,-0.005315,-0.005212,0.052577,0.211749,9.739071,0.003791,0.004253,-0.644597,0.764502
145.201342,0.051633,-0.00254,-0.013103,0.045691,0.210311,9.721428,0.003998,0.00404,-0.644583,0.764513
145.214381,0.060645,-0.000764,-0.017049,0.041296,0.220784,9.70776,0.004242,0.003817,-0.644617,0.764484
145.221477,0.056712,0.002515,-0.013261,0.041161,0.24353,9.69483,0.004515,0.003583,-0.644667,0.764442
145.23429,0.049271,0.011754,-0.00813,0.037874,0.26106,9.683979,0.004778,0.003382,-0.644704,0.76441
145.241326,0.050976,0.018611,-0.007396,0.037931,0.26905,9.681298,0.005038,0.003242,-0.644697,0.764414
145.253994,0.05796,0.019281,-0.009372,0.038393,0.270997,9.676468,0.005323,0.003122,-0.644712,0.764401
145.261312,0.055145,0.018174,-0.004097,0.037257,0.274965,9.674883,0.005638,0.002982,-0.64473,0.764384
145.27401,0.040614,0.02058,0.00574,0.03568,0.276057,9.682433,0.005947,0.002842,-0.644712,0.764397
145.281888,0.036585,0.022874,0.010877,0.03975,0.271232,9.70358,0.006222,0.002742,-0.644674,0.764427
145.293995,0.047182,0.022177,0.009214,0.035634,0.261607,9.720992,0.006481,0.002659,-0.644617,0.764474
145.301355,0.057716,0.016326,0.005783,0.048131,0.245638,9.735499,0.006768,0.002546,-0.644541,0.764536
145.314403,0.051995,0.010107,0.008107,0.05334,0.233235,9.757046,0.007064,0.002391,-0.644501,0.764567
145.321593,0.038803,0.006356,0.012296,0.051271,0.228518,9.78281,0.00731,0.002242,-0.644454,0.764605
145.33408,0.039044,0.00208,0.014894,0.045895,0.224025,9.806884,0.007487,0.002127,-0.644391,0.764656
145.341342,0.050954,-0.004596,0.01343,0.035769,0.242537,9.826031,0.007646,0.001999,-0.644303,0.76473
145.354432,0.052762,-0.009124,0.012371,0.027595,0.268648,9.836564,0.007827,0.001809,-0.644236,0.764784
145.361311,0.036408,-0.008463,0.016679,0.023837,0.270228,9.833234,0.008009,0.001589,-0.644172,0.764837
145.373989,0.023242,-0.00186,0.021962,0.011232,0.263795,9.82734,0.008149,0.001407,-0.64407,0.764922
145.381338,0.029304,0.001358,0.023035,0.002322,0.257064,9.828045,0.008273,0.001275,-0.64397,0.765005
145.393991,0.031873,0.001576,0.023647,0.013039,0.239476,9.817757,0.008427,0.001139,-0.643865,0.765092
145.401313,0.030933,0.005109,0.027128,0.021575,0.227996,9.806709,0.008592,0.000998,-0.643757,0.765181
145.414431,0.039876,0.011,0.028408,0.027412,0.221356,9.804479,0.008764,0.000876,-0.643616,0.765298
145.421425,0.053265,0.010648,0.026144,0.031487,0.213176,9.817909,0.008975,0.000756,-0.643493,0.765399
145.434303,0.055851,0.008866,0.024605,0.023941,0.194934,9.832854,0.009228,0.000603,-0.643377,0.765494
145.441332,0.042387,0.009516,0.029763,0.017407,0.18629,9.846406,0.009482,0.000439,-0.643247,0.765599
145.453982,0.023891,0.013151,0.036332,0.020051,0.183994,9.853321,0.009693,0.000314,-0.643117,0.765706
145.461285,0.016979,0.01346,0.0352,0.02054,0.193506,9.870812,0.009857,0.000247,-0.642963,0.765834
145.473993,0.019369,0.01077,0.030726,0.023504,0.194522,9.902544,0.010006,0.000195,-0.642787,0.76598
145.48147,0.019198,0.007439,0.031742,0.023411,0.205873,9.934457,0.010154,0.000123,-0.642651,0.766092
145.494,0.011402,0.007462,0.038657,0.022953,0.219831,9.973689,0.010287,4.1e-05,-0.642511,0.766208
145.501366,0.005832,0.01103,0.04444,0.022669,0.228517,10.013753,0.010387,-1.1e-05,-0.642346,0.766344
145.514948,0.010161,0.011917,0.044395,0.026426,0.224823,10.04576,0.010468,-2.4e-05,-0.642133,0.766521
145.523648,0.017063,0.006881,0.039862,0.025427,0.236164,10.058908,0.010556,-4e-05,-0.641949,0.766675
145.533971,0.015691,0.001304,0.039622,0.019484,0.24582,10.055347,0.010649,-8.9e-05,-0.641779,0.766816
145.541293,0.004913,-0.000274,0.044783,0.019108,0.250981,10.038394,0.010722,-0.000157,-0.641587,0.766976
145.55399,-0.001221,0.003111,0.049119,0.021144,0.250013,10.021239,0.010761,-0.000208,-0.641399,0.767132
145.561283,0.001117,0.003327,0.048913,0.031362,0.243542,10.013517,0.010796,-0.000239,-0.641195,0.767302
145.573986,0.006735,0.00028,0.049294,0.046336,0.227203,10.020832,0.010847,-0.000282,-0.640991,0.767472
145.581305,0.002025,-0.001479,0.05265,0.060759,0.229854,10.040383,0.010906,-0.00035,-0.640759,0.767665
145.593991,-0.002162,0.000789,0.057181,0.064354,0.230812,10.0649,0.010942,-0.000407,-0.64054,0.767847
145.601382,-0.00402,-0.000238,0.055013,0.04925,0.231933,10.100182,0.010956,-0.000435,-0.640306,0.768041
145.614461,-0.004332,-0.003875,0.050107,0.024785,0.227143,10.12651,0.01095,-0.00045,-0.640067,0.768241
145.621429,-0.007132,-0.010072,0.05052,0.008743,0.213245,10.140212,0.010927,-0.000474,-0.639858,0.768415
145.6341,-0.018213,-0.013372,0.05706,-0.002275,0.207317,10.150317,0.010873,-0.000513,-0.639647,0.768591
145.64129,-0.029919,-0.013334,0.060881,-0.014074,0.190314,10.158006,0.010777,-0.000537,-0.639386,0.76881
145.653996,-0.031755,-0.014268,0.05518,-0.033375,0.166989,10.160449,0.010648,-0.000538,-0.639139,0.769017
145.661336,-0.026305,-0.014156,0.049629,-0.064222,0.151223,10.15705,0.010516,-0.000541,-0.638911,0.769209
145.674426,-0.02533,-0.01415,0.052631,-0.101296,0.138556,10.161734,0.010401,-0.000559,-0.638702,0.769384
145.681299,-0.030503,-0.008571,0.058377,-0.122957,0.130176,10.169763,0.010283,-0.000569,-0.638462,0.769585
145.694054,-0.038112,-0.005013,0.054575,-0.124177,0.123723,10.176178,0.010147,-0.000534,-0.638225,0.769783
145.701288,-0.040953,-0.001101,0.046161,-0.118415,0.126822,10.190747,0.009988,-0.000453,-0.638001,0.769971
145.714351,-0.039485,0.001886,0.045064,-0.115041,0.135777,10.209694,0.009825,-0.000344,-0.637788,0.770149
145.721333,-0.047672,0.008216,0.049587,-0.101108,0.13968,10.232089,0.009677,-0.000227,-0.637598,0.770308
145.734016,-0.064541,0.015526,0.052608,-0.079155,0.152265,10.269434,0.009525,-6.9e-05,-0.637391,0.770482
145.741321,-0.076598,0.020137,0.046789,-0.050846,0.167132,10.303177,0.009344,0.000158,-0.637174,0.770663
145.753968,-0.074044,0.020163,0.039689,-0.024945,0.180328,10.330382,0.00914,0.000433,-0.636951,0.77085
145.761112,-0.065884,0.016651,0.038087,0.006357,0.196405,10.362072,0.008944,0.000703,-0.636779,0.770994
145.774003,-0.062193,0.012758,0.041443,0.012506,0.216484,10.39183,0.008762,0.000941,-0.636614,0.771132
145.781086,-0.063393,0.01067,0.043988,-0.009528,0.227334,10.417964,0.008572,0.001163,-0.636407,0.771305
145.793972,-0.062756,0.006142,0.039017,-0.022784,0.234026,10.459638,0.008362,0.001387,-0.636224,0.771458
145.801106,-0.052715,-0.00161,0.030353,-0.021766,0.220659,10.51168,0.008135,0.001596,-0.636059,0.771596
145.814334,-0.041894,-0.009851,0.025569,-0.008734,0.21251,10.552762,0.007921,0.001745,-0.635902,0.771727
145.821328,-0.040555,-0.012068,0.027411,0.004668,0.204947,10.59119,0.007726,0.001826,-0.635785,0.771825
145.834044,-0.044326,-0.008147,0.026364,0.018354,0.1982,10.622637,0.00754,0.001884,-0.635663,0.771927
145.841091,-0.03907,-0.004012,0.015983,0.012782,0.19402,10.627575,0.007366,0.001954,-0.635547,0.772025
145.853958,-0.021231,-0.001527,0.005686,-0.003088,0.187796,10.632124,0.007233,0.002015,-0.635437,0.772116
145.86109,-0.008066,0.000489,0.003467,-0.005439,0.178519,10.635375,0.007171,0.002035,-0.635395,0.772151
145.874,-0.006589,0.006575,0.008263,-0.004901,0.176727,10.634091,0.007162,0.00203,-0.635363,0.772178
145.881092,-0.003875,0.013626,0.011022,0.010427,0.158339,10.627543,0.00717,0.002065,-0.63529,0.772238
145.893966,0.005653,0.015131,0.005048,0.036224,0.145747,10.615904,0.007198,0.00214,-0.635234,0.772283
145.901359,0.013184,0.014418,-0.001644,0.059032,0.139767,10.601698,0.00726,0.0022,-0.635199,0.772311
145.914298,0.004553,0.012284,-0.00393,0.068794,0.142764,10.569594,0.007345,0.002236,-0.635159,0.772343
